# clean: 5031 rows -- regenerate with `make baseline`
main:35273	mixing together, mixture, confusion, disturbance	->	mixing together, mixture, confusion
main:3530	prattler about virtue, a babbler	->	prattler about virtue
main:35309	to deny altogether, refuse, decline	->	to deny altogether, refuse
main:35318	nimbleness, briskness, agility, swiftness, fleetness	->	nimbleness, briskness, agility, swiftness
main:35323	kibe on the foot, chilblain	->	kibe on the foot
main:35326	nimble, brisk, active, agile, quick	->	nimble, brisk, active, agile
main:3533	celebrated fountain near Syracuse, Sicily	->	celebrated fountain near Syracuse
main:35337	to count out, reckon up	->	to count out
main:35384	to weigh carefully, ponder, consider	->	to weigh carefully, ponder
main:35389	wrong, faulty, defective, false, incorrectly	->	wrong, faulty, defective, false
main:3539	mountain in Mysia, near Bithynia	->	mountain in Mysia
main:35390	perpetual, continuous, uninterrupted, whole, entire	->	perpetual, continuous, uninterrupted, whole
main:35397	that may be done, allowable	->	that may be done
main:35398	performing, committing, performance, perpetration (post-class.)	->	performing, committing, performance
main:35402	constant, permanent; always employed	->	constant, permanent, always employed
main:35406	to make perpetual, continue uninterruptedly	->	to make perpetual
main:35418	entangled, involved, intricate, confused, perplexed	->	entangled, involved, intricate, confused
main:35429	drink continuously, keep a carouse	->	drink continuously
main:35501	searching through, an examination, investigation	->	searching through, an examination
main:35505	to search through, examine (class.)	->	to search through
main:35510	following after, a chasing, pursuing	->	following after, a chasing
main:35521	very old or aged (late Lat.)	->	very old or aged
main:35523	to perceive clearly, to detect	->	to perceive clearly
main:35524	proserpine, goddess of the underworld	->	proserpine
main:35526	city of Persia, now Istakhr	->	city of Persia
main:35532	to creep perpetually, to crawl	->	to creep perpetually
main:35564	to persist, remain, continue steadfastly	->	to persist, remain
main:35565	plant, a species of tithymalus	->	plant
main:35588	one who understands, a discerner	->	one who understands
main:35616	to build completely, build up	->	to build completely
main:35625	persuading, persuasion of a servant	->	persuading
main:35626	very sweet, very pleasant, delightful	->	very sweet, very pleasant
main:35631	to sew through, sew up	->	to sew through
main:35642	to feel all over; to test	->	to feel all over
main:35643	very thin, very small, fine	->	very thin, very small
main:35646	to wipe off, wipe dry	->	to wipe off
main:35654	to weave throughout, interweave, accomplish	->	to weave throughout, interweave
main:35672	to twist awry, to distort	->	to twist awry
main:3568	white clay, potter's earth, argil	->	white clay, potter's earth
main:35681	to go or pass through (post-Aug.)	->	to go or pass through
main:35702	very unquiet, full of disturbance	->	very unquiet
main:35706	thrusting or boring through, perforation	->	thrusting or boring through
main:35715	very polite, pleasant, or witty	->	very polite, pleasant
main:3572	argus-slayer, an epithet of mercury	->	argus-slayer
main:35728	to steam, fill with vapor	->	to steam
main:35753	to trace out, search out	->	to trace out
main:35758	firmness, inflexibility, stubbornness, obstinacy, steadfastness	->	firmness, inflexibility, stubbornness, obstinacy
main:35760	firm, determined, stubborn, obstinate, headstrong	->	firm, determined, stubborn, obstinate
main:35764	to look over, survey, perceive	->	to look over, survey
main:35814	pestilent, infected, unhealthy, unwholesome (class.)	->	pestilent, infected, unhealthy
main:35833	peto, catching at, striving after	->	peto, catching at
main:35838	capable of being demanded (eccl. Lat.)	->	capable of being demanded
main:35848	little foot, a little leg	->	little foot
main:3586	argumentator, she that adduces proof	->	argumentator
main:35875	Petreans, inhabitants of Petra, Sicily	->	Petreans, inhabitants of Petra
main:35877	of stone, stone- (eccl. Lat.)	->	of stone
main:35899	thickness, closeness of a web	->	thickness
main:35917	town of crete, near cortyna	->	town of crete
main:35921	spreading like a cancer, cancerous	->	spreading like a cancer
main:35932	phalanx, soldier in a phalanx	->	phalanx
main:35950	phalerum, a harbor of athens	->	phalerum
main:3596	argutiae: clear, lively, witty, cunning	->	argutiae: clear, lively, witty
main:3598	argue, argue with, argue against	->	argue, argue with
main:35980	vender of medicines, a quack	->	vender of medicines
main:36	abbās, m. abbot	->	abbās
main:3600	little noisy, talkative, or loquacious	->	little noisy, talkative
main:36017	pheneus, a town of arcadia	->	pheneus
main:36019	prickly plant, also called stoebe	->	prickly plant
main:36032	broad shallow drinking vessel, saucer	->	broad shallow drinking vessel
main:36039	city of Lydia, now Allasher	->	city of Lydia
main:36043	son of Apollo, celebrated singer	->	son of Apollo
main:3605	town in Apulia, later Arpi	->	town in Apulia
main:36064	Philistines, original inhabitants of Palestine	->	Philistines
main:3607	silver dross, litharge of silver	->	silver dross
main:36078	love of learning, literary pursuits	->	love of learning
main:36101	plant, called also splenium, peristereos	->	plant, called also splenium
main:3611	Persian province between Hyrcania, Gedrosia	->	Persian province between Hyrcania
main:36152	moon goddess, sister of Phœbus	->	moon goddess
main:3617	aricia, a town of latium	->	aricia
main:36200	to be mad, crazy, frantic	->	to be mad, crazy
main:36239	phylacterium: amulet, parchment slips, gladiator	->	phylacterium: amulet, parchment slips
main:36257	physics, natural science, natural philosophy	->	physics, natural science
main:3626	ram‑related, of a ram, ram's-	->	ram‑related, of a ram
main:36262	knowledge of nature, natural philosophy	->	knowledge of nature
main:36268	expiable, that may be expiated	->	expiable
main:36272	means of expiation, an atonement	->	means of expiation
main:36276	magpie, the variegated, spotted bird	->	magpie, the variegated
main:36281	pix, the pitch-pine: Pinus silvestris	->	pix
main:36301	painting, the art of painting	->	painting
main:36302	painted, pictured, party‑colored, variegated, embroidered	->	painted, pictured, party‑colored, variegated
main:36305	two brother deities of the Romans; the first a personification of the woodpecker (picus)	->	two brother deities of the Romans
main:3633	gallic grain, rye or wheat	->	gallic grain
main:36331	slothful, indolent, lazy, sluggish, sluggishness	->	slothful, indolent, lazy, sluggish
main:36332	to be slow, sluggish, reluctant	->	to be slow, sluggish
main:36336	to be slow, sluggish, tardy	->	to be slow, sluggish
main:36337	to be indolent, slow, dilatory	->	to be indolent, slow
main:36338	to be slow, slack, dilatory	->	to be slow, slack
main:36342	pillar, a pillar (syn. columna)	->	pillar
main:36354	Roman surname; Pontius Pilatus, governor	->	Roman surname, Pontius Pilatus
main:36362	to ram down, thrust home	->	to ram down
main:36371	of or belonging to Pimpla (a place and fountain in Pieria sacred to the Muses)	->	of or belonging to Pimpla
main:36382	Roman gens name	->	Roman family name
main:36384	pindennis, fortified town in Cilicia	->	pindennis
main:36392	to fatten, to make fat	->	to fatten
main:36397	fatness of the body, corpulence	->	fatness of the body
main:36419	pine tree, fir tree, pinewood	->	pine tree, fir tree
main:36508	little ape, plant called antirrhinon	->	little ape
main:36520	full of phlegm, phlegmatic, pituilous	->	full of phlegm, phlegmatic
main:36530	placability, readiness to be appeased	->	placability
main:36537	she that appeases or propitiates (late Lat.)	->	she that appeases or propitiates
main:36541	placenta, pastry-cook, confectioner (late Lat.)	->	placenta, pastry-cook
main:36556	pleasing, agreeable, delightful, pleasant, good	->	pleasing, agreeable, delightful, pleasant
main:36557	reconcile, appease, soothe, pacify, calm	->	reconcile, appease, soothe, pacify
main:36568	stripe-bearing, born to be flogged	->	stripe-bearing
main:36569	stripe-bearing, born to be flogged	->	stripe-bearing
main:36581	flat, on a level surface	->	flat
main:36587	Roman gens name	->	Roman family name
main:36593	planeta, an astrologer (eccl. Lat.)	->	planeta
main:366	bird of prey, esp. falcon	->	bird of prey
main:3660	arithmetic, the science of numbers	->	arithmetic
main:36601	flatfoot, barefoot dancer, pantomime performer	->	flatfoot, barefoot dancer
main:36605	to level, make plain, flat	->	to level, make plain
main:36606	plant, sprout, shoot, twig, graft	->	plant, sprout, shoot, twig
main:36621	former, fashioner, creator (eccl. Lat.)	->	former, fashioner
main:3664	river in Aria, now Heri	->	river in Aria
main:36646	eye-dilator, a name for antimony	->	eye-dilator
main:3665	priest of Arius, a heretic	->	priest of Arius
main:36652	that claps applause, applauding, plausive	->	that claps applause, applauding
main:36658	shining like Charles's Wain, brilliant	->	shining like Charles's Wain
main:36663	clapping sound, applause of hands	->	clapping sound
main:36666	roman gens name	->	Roman family name
main:36691	plenitude, fullness, abundance, thickness, stoutness	->	plenitude, fullness, abundance, thickness
main:36698	serving to fill out, complemental	->	serving to fill out
main:36700	most, a very great part	->	most
main:36709	pleuron, a city in aetholia	->	pleuron
main:36715	plicator, she who folds clothes	->	plicator
main:36716	fold, a folding or doubling	->	fold
main:36718	to fold, to wind together	->	to fold
main:36719	pliny, roman gens name	->	pliny, Roman family name
main:36736	to cry aloud, to wail	->	to cry aloud
main:36746	feather, down, soft plumage, lightness	->	feather, down, soft plumage
main:36747	feather pillow, down pillow (eccl.)	->	feather pillow
main:36764	feather‑footed, with feathered feet (poet.)	->	feather‑footed
main:36776	in many ways, manifoldly, variously	->	in many ways, manifoldly
main:36786	pluteus, a maker of balustrades	->	pluteus
main:36796	full of rain, rainy (post-Aug.)	->	full of rain
main:36818	podium, mime performer on stage	->	podium
main:36821	measuring out by feet, foot-measure	->	measuring out by feet
main:36848	poetry, art of composing poems	->	poetry
main:36850	Roman gens name	->	Roman family name
main:36880	strong‑smelling plant, possibly the poley‑germander	->	strong‑smelling plant
main:3689	armilla, ornamented with a bracelet	->	armilla
main:36925	sumptuous entertainment, a feast, banquet	->	sumptuous entertainment, a feast
main:36935	rustic form for paululus, little	->	rustic form for paululus
main:3694	powerful in arms, valiant, warlike	->	powerful in arms, valiant
main:36991	having many roots, a plant	->	having many roots
main:36996	golden‑hair herb, precious stone, unknown	->	golden‑hair herb, precious stone
main:36997	polyxena, a daughter of priam	->	polyxena
main:37015	pompātĭcus: showy, pompous, splendid (post-class.)	->	pompātĭcus: showy, pompous
main:3702	region of Gaul, Bretagne, Normandy	->	region of Gaul, Bretagne
main:37022	Roman gens name	->	Roman family name
main:37026	seafish that follows ships, pilot‑fish	->	seafish that follows ships
main:37028	name of a Roman gens	->	Roman family name
main:37043	weight of a person (or name)	->	weight of a person
main:37050	after, behind, back, = post	->	after, behind, back
main:37052	bridge across a river, ditch	->	bridge across a river
main:37059	roman high-priest, pontiff, pontifex maximus	->	roman high-priest, pontiff
main:37063	bridge‑related, of a bridge, bridge‑like	->	bridge‑related, of a bridge
main:37065	Roman gens name, originally Samnite	->	Roman family name
main:37066	roaming over the sea, voyager	->	roaming over the sea
main:37076	to cook, a cook-shop, victualling-house	->	to cook, a cook-shop
main:37079	frequenter of cook‑shops, a gormandizer	->	frequenter of cook‑shops
main:37081	to frequent eating-houses, to gormandize	->	to frequent eating-houses
main:37099	laying waste, ravaging, plundering, spoiling	->	laying waste, ravaging, plundering
main:37101	devastator, destroyer, ravager, spoiler, plunderer	->	devastator, destroyer, ravager, spoiler
main:37109	to lay waste, to plunder	->	to lay waste
main:37120	servant, e.g. marcipor, lucipor	->	servant
main:37126	of young swine, pig-: glandulae	->	of young swine
main:37137	Roman gens name	->	Roman family name
main:37158	scurf, dandruff on the head	->	scurf
main:37184	roofed walk on columns, colonnade	->	roofed walk on columns
main:3720	aromatic, fragrant, composed of spice	->	aromatic, fragrant
main:37209	to ask urgently, beg, demand	->	to ask urgently, beg
main:37221	position, situation; disposition, order, arrangement	->	position, situation, disposition, order
main:37223	small possession, a small estate	->	small possession
main:37234	to be able, have power	->	to be able
main:37275	afterwards, presently, shortly (mostly post-Aug.)	->	afterwards, presently
main:37276	barnacle, twitch, a horse's nose‑band	->	barnacle, twitch
main:37288	post-scene, theatre part behind scenes	->	post-scene
main:37301	to ask, demand, require, request	->	to ask, demand, require
main:37313	Indian plant, also called thalassegle	->	Indian plant
main:3733	in an erect position, erect	->	in an erect position
main:37334	power, ability, authority, control, sovereignty	->	power, ability, authority, control
main:37340	city of Pallene, later Cassandrea	->	city of Pallene
main:37344	poto, goddess of children's drinking	->	poto
main:37362	potniæ, a village in Bœotia	->	potniæ
main:3737	seized in mind, inspired (eccl.)	->	seized in mind
main:374	calling to, an exclamation, shout	->	calling to, an exclamation
main:37401	to foretell, prophesy, enchant, bewitch	->	to foretell, prophesy, enchant
main:37420	precentor, a leader in music	->	precentor
main:37432	pluck before, gather beforehand, diminish	->	pluck before, gather beforehand
main:37453	falling headlong, a rapid fall	->	falling headlong
main:37456	steep place, an abrupt descent	->	steep place
main:37459	special, particular, chief, principal, extraordinary	->	special, particular, chief, principal
main:37483	forethought of thinking beforehand, precogitation	->	forethought of thinking beforehand
main:37501	very remarkable, wonderful (eccl. Lat.)	->	very remarkable
main:37503	to feel beforehand, in thought	->	to feel beforehand
main:37513	to impress strongly or beforehand (post-class.)	->	to impress strongly or beforehand
main:37529	to condemn beforehand, to precondemn	->	to condemn beforehand
main:37531	taking of booty, plundering, pillaging	->	taking of booty, plundering
main:37545	to determine beforehand, to predestine	->	to determine beforehand
main:37556	proclaimer, publisher, crier, eulogist, preacher	->	proclaimer, publisher, crier, eulogist
main:37571	endowed, gifted, or provided with	->	endowed, gifted
main:3758	taking to one's self; juridical full adoption of a self‑juridical person in place of a child	->	taking to one's self
main:37594	to choose rather, to prefer	->	to choose rather
main:37596	to project forwards, be prominent	->	to project forwards
main:37611	saying beforehand, a prediction (post-class.)	->	saying beforehand
main:37622	very fierce, bold, violent, impetuous	->	very fierce, bold, violent
main:37626	very hurriedly, in hot haste	->	very hurriedly
main:37635	to determine beforehand, fix, appoint	->	to determine beforehand, fix
main:37636	determining or fixing beforehand, appointment	->	determining or fixing beforehand
main:3764	in a winding, circular motion	->	in a winding
main:37641	to deprive of blossoms beforehand; to deflower	->	to deprive of blossoms beforehand
main:37692	to go before, precede, surpass	->	to go before, precede
main:37718	to glide onwards, to flow	->	to glide onwards
main:3772	arsaces, king of the parthians	->	arsaces
main:37726	very elegant, sumptuous, or luxurious	->	very elegant, sumptuous
main:37733	to read aloud, to select	->	to read aloud
main:37736	tasting or taking away beforehand (post‑class.)	->	tasting or taking away beforehand
main:37751	to speak beforehand, to preface	->	to speak beforehand
main:37763	to chew beforehand; to explain accurately and clearly (post-class.)	->	to chew beforehand
main:37848	to announce beforehand, foretell, predict	->	to announce beforehand, foretell
main:37857	to prefer, to wish for	->	to prefer
main:37860	to show beforehand, display before	->	to show beforehand
main:37881	to throw forwards, hurl before	->	to throw forwards
main:37898	reversed order, inversion (post class.)	->	reversed order
main:37917	to beam or glitter forth (poet.)	->	to beam or glitter forth
main:3794	wife of king mausolus, caria	->	wife of king mausolus
main:37941	surety, bondsman (in money matters)	->	surety
main:37951	foretelling, prophetic, presaging, divining, foreboding	->	foretelling, prophetic, presaging, divining
main:37960	to know beforehand, to foreknow	->	to know beforehand
main:37966	to write before, in front	->	to write before
main:37976	piece cut off, a paring	->	piece cut off
main:3798	windpipe, artery of the body	->	windpipe
main:37980	foreboding, presentiment of future events	->	foreboding
main:37986	placing before, a showing, representation	->	placing before, a showing
main:37989	to feel beforehand, to presage	->	to feel beforehand
main:38025	to scatter before, strew before	->	to scatter before
main:3803	lameness in the joints, gout	->	lameness in the joints
main:38040	presiding deity, protector, guardian, president	->	presiding deity, protector, guardian
main:38043	she who plays tricks, juggles	->	she who plays tricks
main:38046	full of deceitful tricks, delusive	->	full of deceitful tricks
main:38057	to choke, deprive of breath	->	to choke
main:38071	presider, president, director, patron, protector	->	presider, president, director, patron
main:38072	office of a superintendent (eccl. Lat.)	->	office of a superintendent
main:38076	to leap or dance before (Livy)	->	to leap or dance before
main:38078	to be before a thing; to preside over	->	to be before a thing
main:38081	taking beforehand, anticipation, presumption, boldness	->	taking beforehand, anticipation, presumption
main:38091	to sew over, cover over	->	to sew over
main:38098	to touch beforehand, to attack	->	to touch beforehand
main:381	ascending direction, an acclivity, ascent	->	ascending direction, an acclivity
main:38101	to cover over, to shelter	->	to cover over
main:38110	to glow before; of love (poet.)	->	to glow before
main:38112	to drive by or past (poet. and post-class.)	->	to drive by or past
main:38124	beyond this, besides, furthermore, moreover	->	beyond this, besides, furthermore
main:38133	to go by or past (poet. and post-class. prose)	->	to go by or past
main:38137	pointing out besides, showing another	->	pointing out besides
main:38141	thereabout, more or less (ante-class.)	->	thereabout
main:3815	artificial, according to art rules	->	artificial
main:38169	to twist forwards, twist round	->	to twist forwards
main:38171	very hot, very dry (poet.)	->	very hot
main:38178	much swollen, puffed up (poet.)	->	much swollen
main:38197	to fumigate or perfume beforehand (post-class.)	->	to fumigate or perfume beforehand
main:38215	to sweep or brush before (poet.)	->	to sweep or brush before
main:38221	to see beforehand, to foresee	->	to see beforehand
main:38223	very green, very blooming, vigorous	->	very green, very blooming
main:38228	before, leading the way (poet.)	->	before
main:38233	pragmatic, skilled in law, business	->	pragmatic, skilled in law
main:38267	Praxĭtĕles, a celebrated Greek sculptor	->	Praxĭtĕles
main:38281	prayer, request (poet, and post-class.)	->	prayer, request
main:3829	bread-gnawer, parasite in Plaut. Mil	->	bread-gnawer, parasite
main:38293	press-beam for pressing grapes, olives	->	press-beam for pressing grapes
main:38309	pressing, pressure, lever fulcrum, prop	->	pressing, pressure, lever fulcrum
main:38316	pressing, pressure, burden, crowd, oppression	->	pressing, pressure, burden, crowd
main:38325	money, price, value, worth, cost	->	money, price, value, worth
main:3833	by limb, limb by limb	->	by limb
main:38330	plant which excited passion, fool‑stones	->	plant which excited passion
main:38333	priapus, the god of procreation	->	priapus
main:38341	first period of life, youth	->	first period of life
main:38346	first place or rank, preference	->	first place or rank
main:3835	narrow, close, confined, brief, strict	->	narrow, close, confined, brief
main:38352	first of all, original (poet.)	->	first of all
main:38369	first-born, birthright, primogeniture, primogeniture right	->	first-born, birthright, primogeniture
main:38373	primordial, original, first of all	->	primordial, original
main:38378	first, that grows early, early-growing	->	first, that grows early
main:38386	first place, superiority, pre‑eminence, excellence	->	first place, superiority, pre‑eminence
main:38389	from the beginning, original (poet.)	->	from the beginning
main:38395	prior, priority, preference (eccl. Lat.)	->	prior, priority
main:38399	old, ancient, former times, venerable	->	old, ancient, former times
main:38424	each, every individual, private, peculiar	->	each, every individual, private
main:38438	probable, credible, likely, commendable, fitly	->	probable, credible, likely, commendable
main:38452	goodness, worth, uprightness, honesty, probity	->	goodness, worth, uprightness, honesty
main:38457	putting forth, production (eccl. Lat.)	->	putting forth
main:38467	Roman surname, a Roman surname	->	Roman surname
main:38475	demanding in marriage, a suing	->	demanding in marriage
main:38480	to throw or cast down (anteclass.)	->	to throw or cast down
main:38494	plant, possibly pure Latin saxifraga	->	plant
main:38506	girding up, ready for battle	->	girding up
main:38507	to gird up, to prepare	->	to gird up
main:38509	to produce, to bring forth	->	to produce
main:38512	calling out, crying out, outcry	->	calling out, crying out
main:38529	proconnessus, island in the Propontis	->	proconnessus
main:38537	procreation, generation, begetting of children	->	procreation, generation
main:38540	to bring forth, beget, generate	->	to bring forth, beget
main:38541	to grow forth, arise, increase	->	to grow forth, arise
main:38550	one who treads down obstacles; advanced troops	->	one who treads down obstacles
main:38571	that runs forth or before (late Lat.)	->	that runs forth or before
main:38573	to bend or curve forwards (poet.)	->	to bend or curve forwards
main:38574	curved forward, crooked, winding (poet.)	->	curved forward, crooked
main:38592	unnatural, strange, wonderful, portentous, prodigious	->	unnatural, strange, wonderful, portentous
main:38597	extravagance of prodigality, prodigal woman	->	extravagance of prodigality
main:38643	professor, a speaking out, uttering	->	professor, a speaking out
main:38645	going away, setting out, departure	->	going away, setting out
main:38646	actually, indeed, truly, surely, assuredly	->	actually, indeed, truly, surely
main:38652	to bring out, to produce	->	to bring out
main:38664	profess openly, confess, avow, acknowledge	->	profess openly, confess, avow
main:3868	to scratch at, to scratch	->	to scratch at
main:38681	to say, speak out, prophesy	->	to say, speak out
main:38698	to beget, engender, generate (rare)	->	to beget, engender
main:38701	progeny, lineage, family, descendants, offspring	->	progeny, lineage, family, descendants
main:38702	progenitor of a family, ancestor	->	progenitor of a family
main:38708	to beget, bear, bring forth	->	to beget, bear
main:38714	foreknowledge, prognosis, forecast, in disease	->	foreknowledge, prognosis, forecast
main:38716	proclamation, an edict, manifesto (postclass.)	->	proclamation, an edict
main:38719	progression, advancement, growth, increase, climax	->	progression, advancement, growth, increase
main:38720	one that goes forward, advances	->	one that goes forward
main:38737	throwing forward, a stretching out	->	throwing forward
main:38738	to drive forth, drive out	->	to drive forth
main:38739	ejecting, detergent (in later medicine)	->	ejecting
main:38778	introduction, preamble, assertion, proposition, axiom	->	introduction, preamble, assertion, proposition
main:38779	to speak out, utter, declare	->	to speak out, utter
main:38789	prelude, preliminary exercise, trial, essay	->	prelude, preliminary exercise, trial
main:38794	overflowing, spreading in all directions	->	overflowing
main:38803	merchandise, traded, bought and sold	->	merchandise, traded
main:38811	to stand out, jut out	->	to stand out
main:38813	projecting a little, rather prominent	->	projecting a little
main:38831	promotion, advancement, preferment, promotion (post-class.)	->	promotion, advancement, preferment
main:38847	promulgation, making publicly known, proclaiming	->	promulgation, making publicly known
main:38851	relish of eggs, salt fish	->	relish of eggs
main:3886	to receive, admit (civil law)	->	to receive
main:38871	providence, care for future affairs	->	providence
main:38878	to count up, reckon, enumerate	->	to count up, reckon
main:38880	public declaration, proclamation, speech, proposition	->	public declaration, proclamation, speech
main:38894	propagator, enlarger, extender of provinces	->	propagator, enlarger
main:38895	set, layer; offspring, progeny, posterity	->	set, layer, offspring, progeny
main:3892	distinguished physician of prusa, bithynia	->	distinguished physician of prusa
main:38952	to bring near, approach, hasten	->	to bring near, approach
main:38954	to draw near, approach (post-class.)	->	to draw near
main:38963	favorable, well‑disposed, gracious, kind, propitious	->	favorable, well‑disposed, gracious, kind
main:38974	furthermore, moreover, altogether, utterly, wholly	->	furthermore, moreover, altogether, utterly
main:38975	proportion, symmetry, analogy, likeness (class.)	->	proportion, symmetry, analogy
main:38977	proportional (of or belonging to proportion)	->	proportional
main:38988	proprietor, owner, proprietary property owner	->	proprietor, owner
main:3899	Q. Asconius Pedianus	->	
main:38990	to appropriate, make one's own	->	to appropriate
main:39004	she that defends, a protectress	->	she that defends
main:39022	stable‑boy, attendant in breeding horses	->	stable‑boy
main:39025	to provoke, incite, tempt, allure	->	to provoke, incite, tempt
main:39075	proselyte, foreign convert, a sojourner	->	proselyte, foreign convert
main:3908	capital of Picenum, now Ascoli	->	capital of Picenum
main:39087	place for prayer, an oratory	->	place for prayer
main:39116	prosper, desirable condition, good fortune	->	prosper, desirable condition
main:39120	one foreseeing, a foreseer (post-class.)	->	one foreseeing
main:39127	conspicuous, forward-looking, cautious, provident, careful	->	conspicuous, forward-looking, cautious, provident
main:39131	prosthesis; prefixing a letter or syllable to a word	->	prosthesis
main:39146	to dig up, cast up	->	to dig up
main:39147	to be useful, benefit, profit	->	to be useful, benefit
main:39161	coverer; a protector (post-class.) a lifeguard or body‑guard (post‑class.)	->	coverer
main:39166	to cover, protect, defend (class.)	->	to cover, protect
main:3917	asia, a nymph, a region	->	asia, a nymph
main:39181	to be bold, shameless, impudent	->	to be bold, shameless
main:392	to bring to, bear to	->	to bring to
main:39213	drawing out, lengthening, protraction (postclass.)	->	drawing out, lengthening
main:39223	to swell out, to bulge	->	to swell out
main:39224	swollen in front, protuberant, gibbous	->	swollen in front, protuberant
main:39247	foresight, foreknowledge, providence, precaution, forethought	->	foresight, foreknowledge, providence, precaution
main:39249	cautious, prudent, provident, careful, circumspect	->	cautious, prudent, provident, careful
main:3925	gad-fly, horse-fly, usu. tabanus	->	gad-fly, horse-fly
main:39260	looking ahead, foresight, provision, providence	->	looking ahead, foresight, provision
main:39267	challenger to combat, gladiator type	->	challenger to combat
main:39286	near, close, adjacent, next, nearby	->	near, close, adjacent, next
main:39298	having the itch, scabby, pruriginous	->	having the itch, scabby
main:39299	itch, the itch, lecherous itching	->	itch, the itch
main:39301	causing itching, excited by desire	->	causing itching
main:39318	psalm writer, psalmographer (eccl. Lat.)	->	psalm writer
main:39320	psaltery, a stringed lute-like instrument	->	psaltery
main:39348	pseudodipteral, two rows of columns	->	pseudodipteral
main:39359	pseudoperepteros, on, adj., = ψευδοπερίπτερος	->	pseudoperepteros, on, adj
main:39360	pseudo-philip, false philip, i.e. andriscus	->	pseudo-philip, false philip
main:39391	Soul-destroyer, an epithet of Apollinarius	->	Soul-destroyer
main:39411	film over eye, pearl, web	->	film over eye, pearl
main:39414	decoction of barley-groats, or rice	->	decoction of barley-groats
main:39420	island near Corfu, now Vido	->	island near Corfu
main:39422	pubescent, full‑grown, vigorous, flourishing, exuberant	->	pubescent, full‑grown, vigorous, flourishing
main:39424	puberty, age of manhood, maturity	->	puberty, age of manhood
main:39426	pubic hair, private parts, men	->	pubic hair, private parts
main:39427	to reach puberty, become pubescent	->	to reach puberty
main:39442	Roman gens name	->	Roman family name
main:3945	daughter of asopus, i.e. aegina	->	daughter of asopus
main:39463	female child, a girl, maiden	->	female child, a girl
main:39476	puer-gigno, that begets boys: semina	->	puer-gigno
main:39490	boxing with the cestus, pugilism	->	boxing with the cestus
main:39494	like a boxer, vigorously, stoutly	->	like a boxer, vigorously
main:39508	pugnax, desire for fighting, combativeness	->	pugnax, desire for fighting
main:39510	fortified place, fortification, fortress, bastion	->	fortified place, fortification, fortress
main:39524	beautiful, shining, handsome, fair, attractive	->	beautiful, shining, handsome, fair
main:3953	sprout, a shoot, like asparagus	->	sprout, a shoot
main:39549	to put forth, sprout out	->	to put forth
main:39550	to put forth, sprout out	->	to put forth
main:39562	diseased in the lungs, consumptive	->	diseased in the lungs
main:3957	visible, worthy of being seen	->	visible
main:39578	full of blows, beating (post-class.)	->	full of blows
main:39592	dust, payment for hard labor	->	dust
main:39606	cushion, pillow, seat of honor	->	cushion, pillow
main:39625	punctio, a slight pricking pain	->	punctio
main:39631	pricking, stinging; a prick, sting	->	pricking, stinging, a prick
main:39638	to punish, to avenge, revenge	->	to punish, to avenge
main:39644	orphan girl, a ward, minor	->	orphan girl, a ward
main:39671	to cleanse, purify, purge (Plautin.)	->	to cleanse, purify
main:39675	to cleanse, purify (verb)	->	to cleanse, purify
main:39686	to grow purple, become purple	->	to grow purple
main:39695	to purple, to dye purple-colored	->	to purple
main:39710	pustule, skin blister, bubble, blister	->	pustule, skin blister, bubble
main:39723	pruning of trees, reckoning, counting	->	pruning of trees, reckoning
main:39743	little boy, a little girl	->	little boy
main:39746	foul smell, a stench, rottenness	->	foul smell, a stench
main:39751	putrefaction, rotting of a thing	->	putrefaction
main:39754	to rot, decay, become putrid	->	to rot, decay
main:39780	pyladean, a friend of orestes	->	pyladean
main:39826	pyrrhian, of Pyrrha in Lesbos	->	pyrrhian
main:39827	pyrrhicha, a dance in armor	->	pyrrhicha
main:39831	pyrrho, a philosopher of elis	->	pyrrho
main:39861	made like a box, box‑like	->	made like a box
main:39864	small box for medicines, unguents	->	small box for medicines
main:39868	by whatever way, wherever, wheresoever	->	by whatever way, wherever
main:39869	to a certain extent, somewhat	->	to a certain extent
main:3989	to look at, behold, see	->	to look at, behold
main:39892	making square, squaring, quadrature (postclass.)	->	making square, squaring
main:39896	four‑cornered, quadrangular (adj.)	->	four‑cornered, quadrangular
main:39977	to be an informer, cheater	->	to be an informer
main:3998	to carry away, transport, remove	->	to carry away, transport
main:39985	seeker, investigator, examiner, inquirer, sceptic	->	seeker, investigator, examiner, inquirer
main:39990	to beg, pray, beseech, entreat	->	to beg, pray, beseech
main:39992	inquiry, investigation, question, examination, inquisition	->	inquiry, investigation, question, examination
main:40010	of what quality, what sort	->	of what quality
main:40018	how long? how long ago? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long? how long	->	how long? how long ago? how long?
main:40025	forthwith, as soon as possible	->	forthwith
main:40028	where indeed, where (very rare)	->	where indeed
main:40032	whenever, at whatever time, whenever	->	whenever, at whatever time
main:40035	at any time, whenever, sometimes	->	at any time, whenever
main:40037	since indeed, seeing that, since	->	since indeed, seeing that
main:40045	how greatly, how much (class.)	->	how greatly
main:40048	however small, how little soever	->	however small
main:40060	for what, why, wherefore, why	->	for what, why, wherefore
main:40064	by what means, why, therefore	->	by what means, why
main:40071	four-peaked: collis, an old formula	->	four-peaked: collis
main:40089	how far, to what extent	->	how far
